	Exposure	Unit - exposure	Outcome	Rucker	No. variants	Unit - outcome	Point (95%CI) - Supported	P-value - Supported	Effect type - Supported	Model	R-squared	Standard error - Supported	P-value (float) - Supported	Point (95%CI)	P-value	Point (95%CI) - RE	P-value - RE	Point estimate	Standard error	P-value (float)	Standard error - RE	P-value (float) - RE	Q-statistic	Q-test p-value (float)	Egger intercept	Egger standard error	Egger p-value 	Egger standard error - RE	Egger p-value - RE	Precision (float)	Precision (float) - RE	Precision	Precision - RE	Q-test p-value	Pruned	outcome_crude	Lower bound	Upper bound	Lower bound - RE	Upper bound - RE	Error	CI number - Conmix	used_wald_backup	No. cases - outcome	Sample size - outcome	No. cases - exposure	Sample size - exposure	model_stripped	filename
IVW_IVWPruned_lvef_0.01000_IVWPruned		std		No Rucker selection	2	%	-0.15 (-0.28; -0.03)	1.7×10⁻²	Fixed effect	IVW	0.01	0.06348998276499904	0.016583006428791958	-0.15 (-0.28; -0.03)	1.7×10⁻²	-0.15 (-0.40; 0.09)	2.3×10⁻¹	-0.1521108868064744	0.06348998276499904	0.016583006428791958	0.1256595610985704	0.226087127093888	3.917244311966466	0.04779316107972309						248.07875953552744	63.329917610114876	2.5×10²	6.3×10¹	4.8×10⁻²	IVWPruned	lvef	-0.27654896640494125	-0.02767280720800752	-0.3983991008727828	0.09417732725983402	No Error		False	0	36548		838	IVW	ENSG00000136802_gtex_cells_ebv-transformed_lymphocytes.tar.gz
IVW_IVWPruned_hfref_0.01000_IVWPruned		std		No Rucker selection	2	logor	0.03 (-0.04; 0.10)	4.2×10⁻¹	Random effects	IVW	0.01	0.03644891863199045	0.42120429180666963	0.03 (-0.04; 0.10)	4.2×10⁻¹	0.03 (-0.04; 0.10)	4.2×10⁻¹	0.029317092836594623	0.03644891863199045	0.42120429180666963	0.03644891863199045	0.42120429180666963	0.0011896753294877176	0.9724850844267415						752.7152304485634	752.7152304485634	7.5×10²	7.5×10²	9.7×10⁻¹	IVWPruned	hfref	-0.04212147495753759	0.10075566063072683	-0.04212147495753759	0.10075566063072683	No Error		False	5406	1946349		838	IVW	ENSG00000136802_gtex_cells_ebv-transformed_lymphocytes.tar.gz
IVW_IVWPruned_hfpef_0.01000_IVWPruned		std		No Rucker selection	2	logor	-0.01 (-0.10; 0.08)	7.8×10⁻¹	Random effects	IVW	0.01	0.04494247794628352	0.7752997730061275	-0.01 (-0.10; 0.08)	7.8×10⁻¹	-0.01 (-0.10; 0.08)	7.8×10⁻¹	-0.01282880877993979	0.04494247794628352	0.7752997730061275	0.04494247794628352	0.7752997730061275	0.26977461773011907	0.6034830006753034						495.0920720962319	495.0920720962319	5.0×10²	5.0×10²	6.0×10⁻¹	IVWPruned	hfpef	-0.10091444693064114	0.07525682937076156	-0.10091444693064114	0.07525682937076156	No Error		False	3841	1946349		838	IVW	ENSG00000136802_gtex_cells_ebv-transformed_lymphocytes.tar.gz
IVW_IVWPruned_hf_0.01000_IVWPruned		std		No Rucker selection	2	logor	0.00 (-0.01; 0.02)	7.3×10⁻¹	Fixed effect	IVW	0.01	0.0067455755537241145	0.7270850528036947	0.00 (-0.01; 0.02)	7.3×10⁻¹	0.00 (-0.03; 0.03)	8.7×10⁻¹	0.0023542441161523465	0.0067455755537241145	0.7270850528036947	0.014953109235248152	0.8748966893099404	4.913885016887888	0.026641653501649487						21976.6746141834	4472.362405439819	2.2×10⁴	4.5×10³	2.7×10⁻²	IVWPruned	hf	-0.01086684102414075	0.015575329256445444	-0.0269533114418273	0.03166179967413199	No Error		False	153174	1946349		838	IVW	ENSG00000136802_gtex_cells_ebv-transformed_lymphocytes.tar.gz
IVW_IVWPruned_dcm_0.01000_IVWPruned		std		No Rucker selection	2	logor	0.01 (-0.04; 0.06)	7.5×10⁻¹	Random effects	IVW	0.01	0.025763715327959166	0.7544664079405612	0.01 (-0.04; 0.05)	7.2×10⁻¹	0.01 (-0.04; 0.06)	7.5×10⁻¹	0.008057744290860461	0.022829240933387448	0.7241205494057186	0.025763715327959166	0.7544664079405612	1.2736029038372336	0.2590918642243376						1918.7440978285285	1506.548149385928	1.9×10³	1.5×10³	2.6×10⁻¹	IVWPruned	dcm	-0.03668674573296651	0.052802234314687425	-0.04243820985988205	0.05855369844160297	No Error		False	14256	1213411		838	IVW	ENSG00000136802_gtex_cells_ebv-transformed_lymphocytes.tar.gz
IVW_IVWPruned_heart_rate_0.01000_IVWPruned		std		No Rucker selection		bpm			Fixed effect	IVW	0.01																								IVWPruned	heart_rate					No data to run MR analysis on.			0	265046		838	IVW	ENSG00000136802_gtex_colon_sigmoid.tar.gz
IVW_IVWPruned_systolic_bp_0.01000_IVWPruned		std		No Rucker selection	3	mmHg	0.07 (-0.02; 0.16)	1.3×10⁻¹	Random effects	IVW	0.01	0.046897419069338725	0.12686069294708346	0.07 (-0.02; 0.16)	1.3×10⁻¹	0.07 (-0.02; 0.16)	1.3×10⁻¹	0.0715935649104263	0.046897419069338725	0.12686069294708346	0.046897419069338725	0.12686069294708346	1.93188524471842	0.3806242456624278						454.6760880768616	454.6760880768616	4.5×10²	4.5×10²	3.8×10⁻¹	IVWPruned	systolic_bp	-0.020323687433359536	0.16351081725421213	-0.020323687433359536	0.16351081725421213	No Error		False	0	1028980		838	IVW	ENSG00000136802_gtex_colon_sigmoid.tar.gz
IVW_IVWPruned_diastolic_bp_0.01000_IVWPruned		std		No Rucker selection	3	mmHg	0.04 (-0.02; 0.10)	1.7×10⁻¹	Random effects	IVW	0.01	0.02906387865330094	0.16799750979883266	0.04 (-0.02; 0.10)	1.7×10⁻¹	0.04 (-0.02; 0.10)	1.7×10⁻¹	0.04006940462224079	0.02906387865330094	0.16799750979883266	0.02906387865330094	0.16799750979883266	0.01987103648358445	0.9901136759614685						1183.839582431602	1183.839582431602	1.2×10³	1.2×10³	9.9×10⁻¹	IVWPruned	diastolic_bp	-0.016894750789271537	0.09703356003375312	-0.016894750789271537	0.09703356003375312	No Error		False	0	1028980		838	IVW	ENSG00000136802_gtex_colon_sigmoid.tar.gz
IVW_IVWPruned_lvef_0.01000_IVWPruned		std		No Rucker selection	3	%	0.02 (-0.14; 0.18)	8.4×10⁻¹	Random effects	IVW	0.01	0.08158480228309671	0.8350103551053476	0.02 (-0.14; 0.18)	8.4×10⁻¹	0.02 (-0.14; 0.18)	8.4×10⁻¹	0.01699248176256653	0.08158480228309671	0.8350103551053476	0.08158480228309671	0.8350103551053476	0.8503274405660747	0.6536627585170373						150.23857968547458	150.23857968547458	1.5×10²	1.5×10²	6.5×10⁻¹	IVWPruned	lvef	-0.14291079239812418	0.17689575592325726	-0.14291079239812418	0.17689575592325726	No Error		False	0	36548		838	IVW	ENSG00000136802_gtex_colon_sigmoid.tar.gz
IVW_IVWPruned_hfref_0.01000_IVWPruned		std		No Rucker selection	3	logor	-0.10 (-0.18; -0.02)	1.0×10⁻²	Random effects	IVW	0.01	0.03926204458964818	0.010318648714038758	-0.10 (-0.18; -0.02)	1.0×10⁻²	-0.10 (-0.18; -0.02)	1.0×10⁻²	-0.10070573400906933	0.03926204458964818	0.010318648714038758	0.03926204458964818	0.010318648714038758	0.18954581151349734	0.9095794712773903						648.7153525658293	648.7153525658293	6.5×10²	6.5×10²	9.1×10⁻¹	IVWPruned	hfref	-0.17765792736418545	-0.023753540653953215	-0.17765792736418545	-0.023753540653953215	No Error		False	5406	1946349		838	IVW	ENSG00000136802_gtex_colon_sigmoid.tar.gz
IVW_IVWPruned_hfpef_0.01000_IVWPruned		std		No Rucker selection	3	logor	-0.06 (-0.15; 0.02)	1.6×10⁻¹	Random effects	IVW	0.01	0.0443408532971392	0.1597342920062863	-0.06 (-0.15; 0.02)	1.6×10⁻¹	-0.06 (-0.15; 0.02)	1.6×10⁻¹	-0.062341721564172455	0.0443408532971392	0.1597342920062863	0.0443408532971392	0.1597342920062863	0.8704714080586419	0.6471121221663987						508.6182123513035	508.6182123513035	5.1×10²	5.1×10²	6.5×10⁻¹	IVWPruned	hfpef	-0.1492481970703394	0.024564753941994484	-0.1492481970703394	0.024564753941994484	No Error		False	3841	1946349		838	IVW	ENSG00000136802_gtex_colon_sigmoid.tar.gz
IVW_IVWPruned_hf_0.01000_IVWPruned		std		No Rucker selection	3	logor	-0.01 (-0.03; 0.00)	1.4×10⁻¹	Random effects	IVW	0.01	0.00955669212046747	0.1427711543851511	-0.01 (-0.03; 0.00)	8.8×10⁻²	-0.01 (-0.03; 0.00)	1.4×10⁻¹	-0.014005801966765806	0.0082093890114496	0.08799482838524497	0.00955669212046747	0.1427711543851511	2.7103383747347225	0.2579036567197399						14838.101194171224	10949.261046140426	1.5×10⁴	1.1×10⁴	2.6×10⁻¹	IVWPruned	hf	-0.030095908764285896	0.002084304830754285	-0.03273657433421977	0.004724970400688153	No Error		False	153174	1946349		838	IVW	ENSG00000136802_gtex_colon_sigmoid.tar.gz
IVW_IVWPruned_dcm_0.01000_IVWPruned		std		No Rucker selection	3	logor	-0.06 (-0.11; -0.01)	1.5×10⁻²	Random effects	IVW	0.01	0.024477331564296257	0.014600857673916723	-0.06 (-0.11; -0.01)	1.5×10⁻²	-0.06 (-0.11; -0.01)	1.5×10⁻²	-0.05977684398125589	0.024477331564296257	0.014600857673916723	0.024477331564296257	0.014600857673916723	0.19256379351932554	0.9082079590988169						1669.0596517101342	1669.0596517101342	1.7×10³	1.7×10³	9.1×10⁻¹	IVWPruned	dcm	-0.10775153228492201	-0.011802155677589764	-0.10775153228492201	-0.011802155677589764	No Error		False	14256	1213411		838	IVW	ENSG00000136802_gtex_colon_sigmoid.tar.gz
IVW_IVWPruned_heart_rate_0.01000_IVWPruned		std		No Rucker selection		bpm			Fixed effect	IVW	0.01																								IVWPruned	heart_rate					No data to run MR analysis on.			0	265046		838	IVW	ENSG00000136802_gtex_colon_transverse.tar.gz
IVW_IVWPruned_systolic_bp_0.01000_IVWPruned		std		No Rucker selection	1	mmHg	-0.17 (-0.28; -0.07)	8.8×10⁻⁴	Fixed effect	IVW	0.01	0.05221676719233463	0.000883966964078331	-0.17 (-0.28; -0.07)	8.8×10⁻⁴	-0.17 (nan; nan)	nan	-0.1736243471106003	0.05221676719233463	0.000883966964078331										366.7583741555298		3.7×10²	nan	nan	IVWPruned	systolic_bp	-0.27596733019668884	-0.07128136402451174			No Error		False	0	1028980		838	IVW	ENSG00000136802_gtex_colon_transverse.tar.gz
IVW_IVWPruned_diastolic_bp_0.01000_IVWPruned		std		No Rucker selection	1	mmHg	-0.04 (-0.11; 0.02)	1.8×10⁻¹	Fixed effect	IVW	0.01	0.03265346047564728	0.1805032784752656	-0.04 (-0.11; 0.02)	1.8×10⁻¹	-0.04 (nan; nan)	nan	-0.04372974442553645	0.03265346047564728	0.1805032784752656										937.8676901181858		9.4×10²	nan	nan	IVWPruned	diastolic_bp	-0.10772935092840727	0.020269862077334368			No Error		False	0	1028980		838	IVW	ENSG00000136802_gtex_colon_transverse.tar.gz
IVW_IVWPruned_lvef_0.01000_IVWPruned		std		No Rucker selection	2	%	0.14 (-0.03; 0.31)	9.8×10⁻²	Random effects	IVW	0.01	0.0850795828537271	0.0981732779669322	0.14 (-0.03; 0.31)	9.8×10⁻²	0.14 (-0.03; 0.31)	9.8×10⁻²	0.1407024701270282	0.0850795828537271	0.0981732779669322	0.0850795828537271	0.0981732779669322	0.709578915522262	0.3995836371796616						138.1494932573464	138.1494932573464	1.4×10²	1.4×10²	4.0×10⁻¹	IVWPruned	lvef	-0.02605044808596846	0.30745538834002484	-0.02605044808596846	0.30745538834002484	No Error		False	0	36548		838	IVW	ENSG00000136802_gtex_colon_transverse.tar.gz
IVW_IVWPruned_hfref_0.01000_IVWPruned		std		No Rucker selection	2	logor	0.06 (-0.03; 0.15)	1.7×10⁻¹	Random effects	IVW	0.01	0.04450195258722198	0.17489422345344297	0.06 (-0.03; 0.15)	1.7×10⁻¹	0.06 (-0.03; 0.15)	1.7×10⁻¹	0.06037332523499811	0.04450195258722198	0.17489422345344297	0.04450195258722198	0.17489422345344297	0.35360612635043304	0.5520788537123889						504.94243102967664	504.94243102967664	5.0×10²	5.0×10²	5.5×10⁻¹	IVWPruned	hfref	-0.02684889907766605	0.14759554954766227	-0.02684889907766605	0.14759554954766227	No Error		False	5406	1946349		838	IVW	ENSG00000136802_gtex_colon_transverse.tar.gz
IVW_IVWPruned_hfpef_0.01000_IVWPruned		std		No Rucker selection	2	logor	0.00 (-0.09; 0.09)	9.4×10⁻¹	Random effects	IVW	0.01	0.04670058238608934	0.9427738865312425	0.00 (-0.09; 0.09)	9.4×10⁻¹	0.00 (-0.09; 0.09)	9.4×10⁻¹	0.0033523498872586647	0.04670058238608934	0.9427738865312425	0.04670058238608934	0.9427738865312425	0.08678233678478371	0.768308309854342						458.5169627437174	458.5169627437174	4.6×10²	4.6×10²	7.7×10⁻¹	IVWPruned	hfpef	-0.08817910964652206	0.09488380942103938	-0.08817910964652206	0.09488380942103938	No Error		False	3841	1946349		838	IVW	ENSG00000136802_gtex_colon_transverse.tar.gz
IVW_IVWPruned_hf_0.01000_IVWPruned		std		No Rucker selection	2	logor	0.01 (-0.01; 0.03)	2.0×10⁻¹	Random effects	IVW	0.01	0.00877472002582718	0.20179622499676153	0.01 (-0.01; 0.03)	2.0×10⁻¹	0.01 (-0.01; 0.03)	2.0×10⁻¹	0.01120049798276283	0.00877472002582718	0.20179622499676153	0.00877472002582718	0.20179622499676153	0.4786602620105509	0.48902979035824834						12987.736331118973	12987.736331118973	1.3×10⁴	1.3×10⁴	4.9×10⁻¹	IVWPruned	hf	-0.005997637242280817	0.028398633207806476	-0.005997637242280817	0.028398633207806476	No Error		False	153174	1946349		838	IVW	ENSG00000136802_gtex_colon_transverse.tar.gz
IVW_IVWPruned_dcm_0.01000_IVWPruned		std		No Rucker selection	2	logor	0.01 (-0.04; 0.06)	6.5×10⁻¹	Random effects	IVW	0.01	0.025174479183434992	0.6469047646887898	0.01 (-0.04; 0.06)	6.5×10⁻¹	0.01 (-0.04; 0.06)	6.5×10⁻¹	0.011531582101848308	0.025174479183434992	0.6469047646887898	0.025174479183434992	0.6469047646887898	0.0013700397748954397	0.9704738044568862						1577.8983098123736	1577.8983098123736	1.6×10³	1.6×10³	9.7×10⁻¹	IVWPruned	dcm	-0.03780949042723759	0.0608726546309342	-0.03780949042723759	0.0608726546309342	No Error		False	14256	1213411		838	IVW	ENSG00000136802_gtex_colon_transverse.tar.gz
IVW_IVWPruned_heart_rate_0.01000_IVWPruned		std		No Rucker selection		bpm			Fixed effect	IVW	0.01																								IVWPruned	heart_rate					No data to run MR analysis on.			0	265046		838	IVW	ENSG00000136802_gtex_esophagus_gastroesophageal_junction.tar.gz
IVW_IVWPruned_systolic_bp_0.01000_IVWPruned		std		No Rucker selection	3	mmHg	0.07 (-0.01; 0.14)	9.0×10⁻²	Random effects	IVW	0.01	0.038786423628654955	0.08962615992546796	0.07 (-0.01; 0.14)	9.0×10⁻²	0.07 (-0.01; 0.14)	9.0×10⁻²	0.06583502903331244	0.038786423628654955	0.08962615992546796	0.038786423628654955	0.08962615992546796	1.3789792635541767	0.5018321228883891						664.7227258681831	664.7227258681831	6.6×10²	6.6×10²	5.0×10⁻¹	IVWPruned	systolic_bp	-0.010184964367964622	0.1418550224345895	-0.010184964367964622	0.1418550224345895	No Error		False	0	1028980		838	IVW	ENSG00000136802_gtex_esophagus_gastroesophageal_junction.tar.gz
IVW_IVWPruned_diastolic_bp_0.01000_IVWPruned		std		No Rucker selection	3	mmHg	0.03 (-0.01; 0.08)	1.8×10⁻¹	Random effects	IVW	0.01	0.02407356683944795	0.17926622113484347	0.03 (-0.01; 0.08)	1.8×10⁻¹	0.03 (-0.01; 0.08)	1.8×10⁻¹	0.03233122796170344	0.02407356683944795	0.17926622113484347	0.02407356683944795	0.17926622113484347	0.13182559349668702	0.9362125015064247						1725.51649860495	1725.51649860495	1.7×10³	1.7×10³	9.4×10⁻¹	IVWPruned	diastolic_bp	-0.014852096023032273	0.07951455194643917	-0.014852096023032273	0.07951455194643917	No Error		False	0	1028980		838	IVW	ENSG00000136802_gtex_esophagus_gastroesophageal_junction.tar.gz
IVW_IVWPruned_lvef_0.01000_IVWPruned		std		No Rucker selection	3	%	0.00 (-0.14; 0.15)	9.6×10⁻¹	Random effects	IVW	0.01	0.07298177900535614	0.9576749048448203	0.00 (-0.14; 0.15)	9.6×10⁻¹	0.00 (-0.14; 0.15)	9.6×10⁻¹	0.0038732556263734166	0.07298177900535614	0.9576749048448203	0.07298177900535614	0.9576749048448203	1.5934177032918952	0.450810208558479						187.7461798272478	187.7461798272478	1.9×10²	1.9×10²	4.5×10⁻¹	IVWPruned	lvef	-0.13916840275178607	0.1469149140045329	-0.13916840275178607	0.1469149140045329	No Error		False	0	36548		838	IVW	ENSG00000136802_gtex_esophagus_gastroesophageal_junction.tar.gz
IVW_IVWPruned_hfref_0.01000_IVWPruned		std		No Rucker selection	3	logor	-0.08 (-0.15; -0.02)	1.4×10⁻²	Random effects	IVW	0.01	0.033993162894248106	0.01366373841689894	-0.08 (-0.15; -0.02)	1.4×10⁻²	-0.08 (-0.15; -0.02)	1.4×10⁻²	-0.08382660055957417	0.033993162894248106	0.01366373841689894	0.033993162894248106	0.01366373841689894	0.7034383757173097	0.7034776393046925						865.3999169870334	865.3999169870334	8.7×10²	8.7×10²	7.0×10⁻¹	IVWPruned	hfref	-0.1504519755529038	-0.017201225566244538	-0.1504519755529038	-0.017201225566244538	No Error		False	5406	1946349		838	IVW	ENSG00000136802_gtex_esophagus_gastroesophageal_junction.tar.gz
IVW_IVWPruned_hfpef_0.01000_IVWPruned		std		No Rucker selection	3	logor	-0.06 (-0.13; 0.02)	1.5×10⁻¹	Random effects	IVW	0.01	0.038654319275461445	0.149890341988266	-0.06 (-0.13; 0.02)	1.5×10⁻¹	-0.06 (-0.13; 0.02)	1.5×10⁻¹	-0.055659085332153954	0.038654319275461445	0.149890341988266	0.038654319275461445	0.149890341988266	0.8637010177181422	0.6493064349900675						669.2739802232093	669.2739802232093	6.7×10²	6.7×10²	6.5×10⁻¹	IVWPruned	hfpef	-0.1314201589589708	0.02010198829466288	-0.1314201589589708	0.02010198829466288	No Error		False	3841	1946349		838	IVW	ENSG00000136802_gtex_esophagus_gastroesophageal_junction.tar.gz
IVW_IVWPruned_hf_0.01000_IVWPruned		std		No Rucker selection	3	logor	-0.01 (-0.03; 0.00)	1.0×10⁻¹	Random effects	IVW	0.01	0.007396926746676436	0.10412544569733506	-0.01 (-0.03; 0.00)	1.0×10⁻¹	-0.01 (-0.03; 0.00)	1.0×10⁻¹	-0.01202129452374512	0.007396926746676436	0.10412544569733506	0.007396926746676436	0.10412544569733506	1.3992599694828796	0.49676908192924996						18276.68237265398	18276.68237265398	1.8×10⁴	1.8×10⁴	5.0×10⁻¹	IVWPruned	hf	-0.026519004543511967	0.0024764154960217263	-0.026519004543511967	0.0024764154960217263	No Error		False	153174	1946349		838	IVW	ENSG00000136802_gtex_esophagus_gastroesophageal_junction.tar.gz
IVW_IVWPruned_dcm_0.01000_IVWPruned		std		No Rucker selection	3	logor	-0.05 (-0.09; -0.01)	2.1×10⁻²	Random effects	IVW	0.01	0.02189190868441742	0.0210654714889289	-0.05 (-0.09; -0.01)	2.1×10⁻²	-0.05 (-0.09; -0.01)	2.1×10⁻²	-0.050500451513552126	0.02189190868441742	0.0210654714889289	0.02189190868441742	0.0210654714889289	0.02010082988351687	0.9899999217026286						2086.5689678033236	2086.5689678033236	2.1×10³	2.1×10³	9.9×10⁻¹	IVWPruned	dcm	-0.0934078040878499	-0.007593098939254347	-0.0934078040878499	-0.007593098939254347	No Error		False	14256	1213411		838	IVW	ENSG00000136802_gtex_esophagus_gastroesophageal_junction.tar.gz
IVW_IVWPruned_heart_rate_0.01000_IVWPruned		std		No Rucker selection		bpm			Fixed effect	IVW	0.01																								IVWPruned	heart_rate					No data to run MR analysis on.			0	265046		838	IVW	ENSG00000136802_gtex_esophagus_mucosa.tar.gz
IVW_IVWPruned_systolic_bp_0.01000_IVWPruned		std		No Rucker selection	2	mmHg	0.27 (0.15; 0.39)	1.6×10⁻⁵	Fixed effect	IVW	0.01	0.061831510793515	1.5796069196438722e-05	0.27 (0.15; 0.39)	1.6×10⁻⁵	0.27 (-0.04; 0.57)	8.5×10⁻²	0.2669442069266107	0.061831510793515	1.5796069196438722e-05	0.15475631978256063	0.08453963617080151	6.264365228639587	0.012319029814780169						261.565393280572	41.754492871000004	2.6×10²	4.2×10¹	1.2×10⁻²	IVWPruned	systolic_bp	0.14575667266162168	0.3881317411915997	-0.036372606227171644	0.570261020080393	No Error		False	0	1028980		838	IVW	ENSG00000136802_gtex_esophagus_mucosa.tar.gz
IVW_IVWPruned_diastolic_bp_0.01000_IVWPruned		std		No Rucker selection	2	mmHg	0.10 (0.03; 0.18)	5.6×10⁻³	Fixed effect	IVW	0.01	0.03784745118014141	0.0056033067102723155	0.10 (0.03; 0.18)	5.6×10⁻³	0.10 (-0.08; 0.29)	2.7×10⁻¹	0.104842548262937	0.03784745118014141	0.0056033067102723155	0.09601402348967582	0.2748549171804413	6.43570403651393	0.01118488172118104						698.1146070584717	108.47525043066216	7.0×10²	1.1×10²	1.1×10⁻²	IVWPruned	diastolic_bp	0.03066290704322186	0.17902218948265214	-0.08334147978761035	0.29302657631348433	No Error		False	0	1028980		838	IVW	ENSG00000136802_gtex_esophagus_mucosa.tar.gz
IVW_IVWPruned_lvef_0.01000_IVWPruned		std		No Rucker selection	2	%	-0.26 (-0.47; -0.05)	1.7×10⁻²	Fixed effect	IVW	0.01	0.1088214362092889	0.01667236415295803	-0.26 (-0.47; -0.05)	1.7×10⁻²	-0.26 (-0.74; 0.22)	2.8×10⁻¹	-0.26050267758391527	0.1088214362092889	0.01667236415295803	0.24357134825887478	0.284838658898243	5.009835818850986	0.02520369744214379						84.44444647321501	16.855731310688434	8.4×10¹	1.7×10¹	2.5×10⁻²	IVWPruned	lvef	-0.47378877330004443	-0.04721658186778607	-0.7378937478371727	0.21688839266934212	No Error		False	0	36548		838	IVW	ENSG00000136802_gtex_esophagus_mucosa.tar.gz
IVW_IVWPruned_hfref_0.01000_IVWPruned		std		No Rucker selection	2	logor	0.03 (-0.08; 0.14)	6.2×10⁻¹	Random effects	IVW	0.01	0.05569988273109851	0.6236131977985637	0.03 (-0.08; 0.14)	6.2×10⁻¹	0.03 (-0.08; 0.14)	6.2×10⁻¹	0.02733393632711691	0.05569988273109851	0.6236131977985637	0.05569988273109851	0.6236131977985637	0.3068770704525867	0.5796028922245866						322.32310523026564	322.32310523026564	3.2×10²	3.2×10²	5.8×10⁻¹	IVWPruned	hfref	-0.08183582776894067	0.1365037004231745	-0.08183582776894067	0.1365037004231745	No Error		False	5406	1946349		838	IVW	ENSG00000136802_gtex_esophagus_mucosa.tar.gz
IVW_IVWPruned_hfpef_0.01000_IVWPruned		std		No Rucker selection	2	logor	-0.00 (-0.14; 0.13)	9.7×10⁻¹	Random effects	IVW	0.01	0.06779137896301463	0.9705275307004702	-0.00 (-0.14; 0.13)	9.7×10⁻¹	-0.00 (-0.14; 0.13)	9.7×10⁻¹	-0.0025046654651233514	0.06779137896301463	0.9705275307004702	0.06779137896301463	0.9705275307004702	0.20376684521184552	0.6516973840664394						217.59607825990705	217.59607825990705	2.2×10²	2.2×10²	6.5×10⁻¹	IVWPruned	hfpef	-0.1353733266949383	0.1303639957646916	-0.1353733266949383	0.1303639957646916	No Error		False	3841	1946349		838	IVW	ENSG00000136802_gtex_esophagus_mucosa.tar.gz
IVW_IVWPruned_hf_0.01000_IVWPruned		std		No Rucker selection	2	logor	0.00 (-0.03; 0.04)	8.2×10⁻¹	Random effects	IVW	0.01	0.01763509903440099	0.8179548979416631	0.00 (-0.02; 0.03)	7.2×10⁻¹	0.00 (-0.03; 0.04)	8.2×10⁻¹	0.004059179108171706	0.011435217064197629	0.7226107488432556	0.01763509903440099	0.8179548979416631	2.3783018852890647	0.12303121880996959						7647.353647145211	3215.468017095623	7.6×10³	3.2×10³	1.2×10⁻¹	IVWPruned	hf	-0.018353434493053496	0.02647179270939691	-0.030504979863051316	0.03862333807939473	No Error		False	153174	1946349		838	IVW	ENSG00000136802_gtex_esophagus_mucosa.tar.gz
IVW_IVWPruned_dcm_0.01000_IVWPruned		std		No Rucker selection	2	logor	-0.01 (-0.08; 0.07)	8.6×10⁻¹	Random effects	IVW	0.01	0.03682874105699756	0.8630508016607932	-0.01 (-0.08; 0.07)	8.6×10⁻¹	-0.01 (-0.08; 0.07)	8.6×10⁻¹	-0.006352660790340028	0.03682874105699756	0.8630508016607932	0.03682874105699756	0.8630508016607932	0.0047234604038757285	0.9452065793832043						737.2694751630111	737.2694751630111	7.4×10²	7.4×10²	9.5×10⁻¹	IVWPruned	dcm	-0.07853566685800684	0.06583034527732678	-0.07853566685800684	0.06583034527732678	No Error		False	14256	1213411		838	IVW	ENSG00000136802_gtex_esophagus_mucosa.tar.gz
IVW_IVWPruned_heart_rate_0.01000_IVWPruned		std		No Rucker selection		bpm			Fixed effect	IVW	0.01																								IVWPruned	heart_rate					No data to run MR analysis on.			0	265046		838	IVW	ENSG00000136802_gtex_esophagus_muscularis.tar.gz
IVW_IVWPruned_systolic_bp_0.01000_IVWPruned		std		No Rucker selection	3	mmHg	0.03 (-0.19; 0.25)	7.6×10⁻¹	Random effects	IVW	0.01	0.11208239571752812	0.7589794699455346	0.03 (-0.13; 0.20)	6.8×10⁻¹	0.03 (-0.19; 0.25)	7.6×10⁻¹	0.03438925527830867	0.08399425516505095	0.6822286054414328	0.11208239571752812	0.7589794699455346	3.5612760550561395	0.16853058580559144						141.74274317144605	79.60222177677356	1.4×10²	8.0×10¹	1.7×10⁻¹	IVWPruned	systolic_bp	-0.1302364597534586	0.19901497031007592	-0.18528820362901285	0.2540667141856302	No Error		False	0	1028980		838	IVW	ENSG00000136802_gtex_esophagus_muscularis.tar.gz
IVW_IVWPruned_diastolic_bp_0.01000_IVWPruned		std		No Rucker selection	3	mmHg	0.09 (-0.04; 0.22)	1.8×10⁻¹	Random effects	IVW	0.01	0.06589287654012141	0.17894369061259985	0.09 (-0.01; 0.19)	9.0×10⁻²	0.09 (-0.04; 0.22)	1.8×10⁻¹	0.08856098304021616	0.05216443982294868	0.0895592808531478	0.06589287654012141	0.17894369061259985	3.1912279987523293	0.20278398103257222						367.49455101112983	230.31544668999442	3.7×10²	2.3×10²	2.0×10⁻¹	IVWPruned	diastolic_bp	-0.01367944028647021	0.19080140636690252	-0.04058668181616605	0.21770864789659838	No Error		False	0	1028980		838	IVW	ENSG00000136802_gtex_esophagus_muscularis.tar.gz
IVW_IVWPruned_lvef_0.01000_IVWPruned		std		No Rucker selection	3	%	-0.09 (-0.36; 0.19)	5.3×10⁻¹	Random effects	IVW	0.01	0.1398826523389443	0.527170599580639	-0.09 (-0.36; 0.19)	5.3×10⁻¹	-0.09 (-0.36; 0.19)	5.3×10⁻¹	-0.08845213986990358	0.1398826523389443	0.527170599580639	0.1398826523389443	0.527170599580639	1.7053298971826785	0.42627740952052795						51.10604618579288	51.10604618579288	5.1×10¹	5.1×10¹	4.3×10⁻¹	IVWPruned	lvef	-0.36261710051617196	0.1857128207763648	-0.36261710051617196	0.1857128207763648	No Error		False	0	36548		838	IVW	ENSG00000136802_gtex_esophagus_muscularis.tar.gz
